🚀 brazil:collection_10_1_1992_v1           | 2026-03-09T12:24:29 | Status: READY
🚀 brazil:collection_10_1_1993_v1           | 2026-03-09T12:24:29 | Status: READY
🚀 brazil:collection_10_1_1994_v1           | 2026-03-09T12:24:29 | Status: READY
🚀 brazil:collection_10_1_1995_v1           | 2026-03-09T12:24:30 | Status: READY
🚀 brazil:collection_10_1_1996_v1           | 2026-03-09T12:24:30 | Status: READY
🚀 brazil:collection_10_1_1997_v1           | 2026-03-09T12:24:31 | Status: READY
🚀 brazil:collection_10_1_1998_v1           | 2026-03-09T12:24:31 | Status: READY
🚀 brazil:collection_10_1_1999_v1           | 2026-03-09T12:24:31 | Status: READY
🚀 brazil:collection_10_1_2000_v1           | 2026-03-09T12:24:32 | Status: READY
🚀 brazil:collection_10_1_2001_v1           | 2026-03-09T12:24:32 | Status: READY
🚀 brazil:collection_10_1_2002_v1           | 2026-03-09T12:24:33 | Status: READY
🚀 brazil:collection_10_1_2003_v1           | 2026-03-09T12:24:33 | Status: READY
🚀 brazil:collection_10_1_2004_v1           | 2026-03-09T12:24:33 | Status: READY
🚀 brazil:collection_10_1_2005_v1           | 2026-03-09T12:24:34 | Status: READY
🚀 brazil:collection_10_1_2006_v1           | 2026-03-09T12:24:34 | Status: READY
🚀 brazil:collection_10_1_2007_v1           | 2026-03-09T12:24:34 | Status: READY
🚀 brazil:collection_10_1_2008_v1           | 2026-03-09T12:24:35 | Status: READY
🚀 brazil:collection_10_1_2009_v1           | 2026-03-09T12:24:35 | Status: READY
🚀 brazil:collection_10_1_2010_v1           | 2026-03-09T12:24:36 | Status: READY
🚀 brazil:collection_10_1_2011_v1           | 2026-03-09T12:24:36 | Status: READY
🚀 brazil:collection_10_1_2012_v1           | 2026-03-09T12:24:37 | Status: READY
🚀 brazil:collection_10_1_2013_v1           | 2026-03-09T12:24:37 | Status: READY
🚀 brazil:collection_10_1_2014_v1           | 2026-03-09T12:24:37 | Status: READY
🚀 brazil:collection_10_1_2015_v1           | 2026-03-09T12:24:38 | Status: READY
🚀 brazil:collection_10_1_2016_v1           | 2026-03-09T12:24:38 | Status: READY
🚀 brazil:collection_10_1_2017_v1           | 2026-03-09T12:24:38 | Status: READY
🚀 brazil:collection_10_1_2018_v1           | 2026-03-09T12:24:39 | Status: READY
🚀 brazil:collection_10_1_2019_v1           | 2026-03-09T12:24:39 | Status: READY
🚀 brazil:collection_10_1_2020_v1           | 2026-03-09T12:24:39 | Status: READY
🚀 brazil:collection_10_1_2021_v1           | 2026-03-09T12:24:40 | Status: READY
🚀 brazil:collection_10_1_2022_v1           | 2026-03-09T12:24:40 | Status: READY
🚀 brazil:collection_10_1_2023_v1           | 2026-03-09T12:24:40 | Status: READY
🚀 brazil:collection_10_1_2024_v1           | 2026-03-09T12:24:41 | Status: READY
🚀 brazil:collection_10_1_1985_v1           | 2026-03-09T12:25:11 | Status: READY
🚀 brazil:collection_10_1_1986_v1           | 2026-03-09T12:25:11 | Status: READY
🚀 brazil:collection_10_1_1987_v1           | 2026-03-09T12:25:12 | Status: READY
🚀 brazil:collection_10_1_1988_v1           | 2026-03-09T12:25:12 | Status: READY
🚀 brazil:collection_10_1_1989_v1           | 2026-03-09T12:25:13 | Status: READY
🚀 brazil:collection_10_1_1990_v1           | 2026-03-09T12:25:13 | Status: READY
🚀 brazil:collection_10_1_1991_v1           | 2026-03-09T12:25:15 | Status: READY
🚀 brazil:collection_10_1_1992_v1           | 2026-03-09T12:25:15 | Status: READY
🚀 brazil:collection_10_1_1993_v1           | 2026-03-09T12:25:15 | Status: READY
🚀 brazil:collection_10_1_1994_v1           | 2026-03-09T12:25:16 | Status: READY
🚀 brazil:collection_10_1_1995_v1           | 2026-03-09T12:25:16 | Status: READY
🚀 brazil:collection_10_1_1996_v1           | 2026-03-09T12:25:16 | Status: READY
🚀 brazil:collection_10_1_1997_v1           | 2026-03-09T12:25:17 | Status: READY
🚀 brazil:collection_10_1_1998_v1           | 2026-03-09T12:25:17 | Status: READY
🚀 brazil:collection_10_1_1999_v1           | 2026-03-09T12:25:17 | Status: READY
🚀 brazil:collection_10_1_2000_v1           | 2026-03-09T12:25:18 | Status: READY
🚀 brazil:collection_10_1_2001_v1           | 2026-03-09T12:25:18 | Status: READY
🚀 brazil:collection_10_1_2002_v1           | 2026-03-09T12:25:18 | Status: READY
🚀 brazil:collection_10_1_2003_v1           | 2026-03-09T12:25:19 | Status: READY
🚀 brazil:collection_10_1_2004_v1           | 2026-03-09T12:25:19 | Status: READY
🚀 brazil:collection_10_1_2005_v1           | 2026-03-09T12:25:19 | Status: READY
🚀 brazil:collection_10_1_2006_v1           | 2026-03-09T12:25:20 | Status: READY
🚀 brazil:collection_10_1_2007_v1           | 2026-03-09T12:25:20 | Status: READY
🚀 brazil:collection_10_1_2008_v1           | 2026-03-09T12:25:20 | Status: READY
🚀 brazil:collection_10_1_2009_v1           | 2026-03-09T12:25:21 | Status: READY
🚀 brazil:collection_10_1_2010_v1           | 2026-03-09T12:25:21 | Status: READY
🚀 brazil:collection_10_1_2011_v1           | 2026-03-09T12:25:22 | Status: READY
🚀 brazil:collection_10_1_2012_v1           | 2026-03-09T12:25:22 | Status: READY
🚀 brazil:collection_10_1_2013_v1           | 2026-03-09T12:25:22 | Status: READY
🚀 brazil:collection_10_1_2014_v1           | 2026-03-09T12:25:23 | Status: READY
🚀 brazil:collection_10_1_2015_v1           | 2026-03-09T12:25:23 | Status: READY
🚀 brazil:collection_10_1_2016_v1           | 2026-03-09T12:25:23 | Status: READY
🚀 brazil:collection_10_1_2017_v1           | 2026-03-09T12:25:24 | Status: READY
🚀 brazil:collection_10_1_2018_v1           | 2026-03-09T12:25:24 | Status: READY
🚀 brazil:collection_10_1_2019_v1           | 2026-03-09T12:25:24 | Status: READY
🚀 brazil:collection_10_1_2020_v1           | 2026-03-09T12:25:25 | Status: READY
🚀 brazil:collection_10_1_2021_v1           | 2026-03-09T12:25:25 | Status: READY
🚀 brazil:collection_10_1_2022_v1           | 2026-03-09T12:25:25 | Status: READY
🚀 brazil:collection_10_1_2023_v1           | 2026-03-09T12:25:26 | Status: READY
🚀 brazil:collection_10_1_2024_v1           | 2026-03-09T12:25:26 | Status: READY
🚀 brazil:collection_10_1_1985_v1           | 2026-03-09T12:25:57 | Status: READY
🚀 brazil:collection_10_1_1986_v1           | 2026-03-09T12:25:58 | Status: READY
🚀 brazil:collection_10_1_1987_v1           | 2026-03-09T12:25:58 | Status: READY
🚀 brazil:collection_10_1_1988_v1           | 2026-03-09T12:25:58 | Status: READY
🚀 brazil:collection_10_1_1989_v1           | 2026-03-09T12:25:59 | Status: READY
🚀 brazil:collection_10_1_1990_v1           | 2026-03-09T12:25:59 | Status: READY
🚀 brazil:collection_10_1_1991_v1           | 2026-03-09T12:26:00 | Status: READY
🚀 brazil:collection_10_1_1992_v1           | 2026-03-09T12:26:00 | Status: READY
🚀 brazil:collection_10_1_1993_v1           | 2026-03-09T12:26:00 | Status: READY
🚀 brazil:collection_10_1_1994_v1           | 2026-03-09T12:26:01 | Status: READY
🚀 brazil:collection_10_1_1995_v1           | 2026-03-09T12:26:01 | Status: READY
🚀 brazil:collection_10_1_1996_v1           | 2026-03-09T12:26:02 | Status: READY
🚀 brazil:collection_10_1_1997_v1           | 2026-03-09T12:26:02 | Status: READY
🚀 brazil:collection_10_1_1998_v1           | 2026-03-09T12:26:02 | Status: READY
🚀 brazil:collection_10_1_1999_v1           | 2026-03-09T12:26:03 | Status: READY
🚀 brazil:collection_10_1_2000_v1           | 2026-03-09T12:26:04 | Status: READY
🚀 brazil:collection_10_1_2001_v1           | 2026-03-09T12:26:04 | Status: READY
🚀 brazil:collection_10_1_2002_v1           | 2026-03-09T12:26:04 | Status: READY
🚀 brazil:collection_10_1_2003_v1           | 2026-03-09T12:26:05 | Status: READY
🚀 brazil:collection_10_1_2004_v1           | 2026-03-09T12:26:05 | Status: READY
🚀 brazil:collection_10_1_2005_v1           | 2026-03-09T12:26:05 | Status: READY
🚀 brazil:collection_10_1_2006_v1           | 2026-03-09T12:26:06 | Status: READY
🚀 brazil:collection_10_1_2007_v1           | 2026-03-09T12:26:06 | Status: READY
🚀 brazil:collection_10_1_2008_v1           | 2026-03-09T12:26:07 | Status: READY
🚀 brazil:collection_10_1_2009_v1           | 2026-03-09T12:26:08 | Status: READY
🚀 brazil:collection_10_1_2010_v1           | 2026-03-09T12:26:08 | Status: READY
🚀 brazil:collection_10_1_2011_v1           | 2026-03-09T12:26:08 | Status: READY
🚀 brazil:collection_10_1_2012_v1           | 2026-03-09T12:26:09 | Status: READY
🚀 brazil:collection_10_1_2013_v1           | 2026-03-09T12:26:09 | Status: READY
🚀 brazil:collection_10_1_2014_v1           | 2026-03-09T12:26:09 | Status: READY
🚀 brazil:collection_10_1_2015_v1           | 2026-03-09T12:26:10 | Status: READY
🚀 brazil:collection_10_1_2016_v1           | 2026-03-09T12:26:10 | Status: READY
🚀 brazil:collection_10_1_2017_v1           | 2026-03-09T12:26:10 | Status: READY
🚀 brazil:collection_10_1_2018_v1           | 2026-03-09T12:26:11 | Status: READY
🚀 brazil:collection_10_1_2019_v1           | 2026-03-09T12:26:11 | Status: READY
🚀 brazil:collection_10_1_2020_v1           | 2026-03-09T12:26:12 | Status: READY
🚀 brazil:collection_10_1_2021_v1           | 2026-03-09T12:26:12 | Status: READY
🚀 brazil:collection_10_1_2022_v1           | 2026-03-09T12:26:12 | Status: READY
🚀 brazil:collection_10_1_2023_v1           | 2026-03-09T12:26:13 | Status: READY
🚀 brazil:collection_10_1_2024_v1           | 2026-03-09T12:26:13 | Status: READY
🚀 brazil:collection_10_1_1985_v1           | 2026-03-09T12:26:43 | Status: READY
🚀 brazil:collection_10_1_1986_v1           | 2026-03-09T12:26:44 | Status: READY
🚀 brazil:collection_10_1_1987_v1           | 2026-03-09T12:26:44 | Status: READY
🚀 brazil:collection_10_1_1988_v1           | 2026-03-09T12:26:44 | Status: READY
🚀 brazil:collection_10_1_1989_v1           | 2026-03-09T12:26:45 | Status: READY
🚀 brazil:collection_10_1_1990_v1           | 2026-03-09T12:26:45 | Status: READY
🚀 brazil:collection_10_1_1991_v1           | 2026-03-09T12:26:45 | Status: READY
🚀 brazil:collection_10_1_1992_v1           | 2026-03-09T12:26:46 | Status: READY
🚀 brazil:collection_10_1_1993_v1           | 2026-03-09T12:26:46 | Status: READY
🚀 brazil:collection_10_1_1994_v1           | 2026-03-09T12:26:46 | Status: READY
🚀 brazil:collection_10_1_1995_v1           | 2026-03-09T12:26:47 | Status: READY
🚀 brazil:collection_10_1_1996_v1           | 2026-03-09T12:26:47 | Status: READY
🚀 brazil:collection_10_1_1997_v1           | 2026-03-09T12:26:47 | Status: READY
🚀 brazil:collection_10_1_1998_v1           | 2026-03-09T12:26:48 | Status: READY
🚀 brazil:collection_10_1_1999_v1           | 2026-03-09T12:26:48 | Status: READY
🚀 brazil:collection_10_1_2000_v1           | 2026-03-09T12:26:49 | Status: READY
🚀 brazil:collection_10_1_2001_v1           | 2026-03-09T12:26:50 | Status: READY
🚀 brazil:collection_10_1_2002_v1           | 2026-03-09T12:26:50 | Status: READY
🚀 brazil:collection_10_1_2003_v1           | 2026-03-09T12:26:51 | Status: READY
🚀 brazil:collection_10_1_2004_v1           | 2026-03-09T12:26:51 | Status: READY
🚀 brazil:collection_10_1_2005_v1           | 2026-03-09T12:26:51 | Status: READY
🚀 brazil:collection_10_1_2006_v1           | 2026-03-09T12:26:52 | Status: READY
🚀 brazil:collection_10_1_2007_v1           | 2026-03-09T12:26:52 | Status: READY
🚀 brazil:collection_10_1_2008_v1           | 2026-03-09T12:26:52 | Status: READY
🚀 brazil:collection_10_1_2009_v1           | 2026-03-09T12:26:53 | Status: READY
🚀 brazil:collection_10_1_2010_v1           | 2026-03-09T12:26:53 | Status: READY
🚀 brazil:collection_10_1_2011_v1           | 2026-03-09T12:26:53 | Status: READY
🚀 brazil:collection_10_1_2012_v1           | 2026-03-09T12:26:54 | Status: READY
🚀 brazil:collection_10_1_2013_v1           | 2026-03-09T12:26:54 | Status: READY
🚀 brazil:collection_10_1_2014_v1           | 2026-03-09T12:26:54 | Status: READY
🚀 brazil:collection_10_1_2015_v1           | 2026-03-09T12:26:55 | Status: READY
🚀 brazil:collection_10_1_2016_v1           | 2026-03-09T12:26:55 | Status: READY
🚀 brazil:collection_10_1_2017_v1           | 2026-03-09T12:26:55 | Status: READY
🚀 brazil:collection_10_1_2018_v1           | 2026-03-09T12:26:56 | Status: READY
🚀 brazil:collection_10_1_2019_v1           | 2026-03-09T12:26:56 | Status: READY
